dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1
4,2014,14,Chhattisgarh,Bilaspur,0.02,0.01,500.0,1000.0,1000.0,1000.0,1000.0,-0.5,0.01
4,2015,14,Chhattisgarh,Bilaspur,0.02,0.01,500.0,500.0,1000.0,1000.0,833.3333333333334,0.0,0.02
4,2016,14,Chhattisgarh,Bilaspur,0.02,0.01,400.0,500.0,500.0,1000.0,666.6666666666666,-0.19999999999999996,0.02
4,2017,14,Chhattisgarh,Bilaspur,0.02,0.01,438.0,400.0,500.0,500.0,466.6666666666667,0.09499999999999997,0.02
4,2018,14,Chhattisgarh,Bilaspur,0.01,0.01,417.0,438.0,400.0,500.0,446.0,-0.047945205479452024,0.02
5,1993,14,Chhattisgarh,Raigarh,0.06,0.03,500.0,600.0,500.0,571.0,557.0,-0.16666666666666663,0.05
5,2000,14,Chhattisgarh,Raigarh,0.02,0.01,500.0,500.0,600.0,500.0,533.3333333333334,0.0,0.06
5,2001,14,Chhattisgarh,Raigarh,0.03,0.01,333.0,500.0,500.0,600.0,533.3333333333334,-0.33399999999999996,0.02
5,2002,14,Chhattisgarh,Raigarh,0.03,0.01,333.0,333.0,500.0,500.0,444.3333333333333,0.0,0.03
5,2004,14,Chhattisgarh,Raigarh,0.03,0.01,333.0,333.0,333.0,500.0,388.6666666666667,0.0,0.03
5,2005,14,Chhattisgarh,Raigarh,0.03,0.01,333.0,333.0,333.0,333.0,333.0,0.0,0.03
5,2006,14,Chhattisgarh,Raigarh,0.05,0.02,400.0,333.0,333.0,333.0,333.0,0.20120120120120122,0.03
5,2007,14,Chhattisgarh,Raigarh,0.02,0.01,500.0,400.0,333.0,333.0,355.3333333333333,0.25,0.05
5,2008,14,Chhattisgarh,Raigarh,0.02,0.01,500.0,500.0,400.0,333.0,411.0,0.0,0.02
5,2009,14,Chhattisgarh,Raigarh,0.02,0.01,500.0,500.0,500.0,400.0,466.6666666666667,0.0,0.02
5,2011,14,Chhattisgarh,Raigarh,0.03,0.01,333.0,500.0,500.0,500.0,500.0,-0.33399999999999996,0.02
5,2012,14,Chhattisgarh,Raigarh,0.33,0.13,394.0,333.0,500.0,500.0,444.3333333333333,0.18318318318318316,0.03
5,2013,14,Chhattisgarh,Raigarh,0.01,0.01,1000.0,394.0,333.0,500.0,409.0,1.5380710659898478,0.33
5,2014,14,Chhattisgarh,Raigarh,0.01,0.01,1000.0,1000.0,394.0,333.0,575.6666666666666,0.0,0.01
5,2015,14,Chhattisgarh,Raigarh,0.01,0.01,1000.0,1000.0,1000.0,394.0,798.0,0.0,0.01
7,1993,6,Madhya Pradesh,Jabalpur,0.02,0.01,500.0,800.0,667.0,1000.0,822.3333333333334,-0.375,0.05
7,2005,6,Madhya Pradesh,Jabalpur,0.01,0.01,1000.0,500.0,800.0,667.0,655.6666666666666,1.0,0.02
7,2006,6,Madhya Pradesh,Jabalpur,0.01,0.01,1000.0,1000.0,500.0,800.0,766.6666666666666,0.0,0.01
7,2018,6,Madhya Pradesh,Jabalpur,0.03,0.04,1321.0,1000.0,1000.0,500.0,833.3333333333334,0.32099999999999995,0.01
7,2019,6,Madhya Pradesh,Jabalpur,0.01,0.02,1727.0,1321.0,1000.0,1000.0,1107.0,0.307342922028766,0.03
9,1993,6,Madhya Pradesh,Chhindwara,0.17,0.12,706.0,667.0,571.0,625.0,621.0,0.058470764617691184,0.15
9,1994,6,Madhya Pradesh,Chhindwara,0.3,0.2,667.0,706.0,667.0,571.0,648.0,-0.055240793201133176,0.17
9,1995,6,Madhya Pradesh,Chhindwara,0.2,0.2,1000.0,667.0,706.0,667.0,680.0,0.4992503748125936,0.3
9,1996,6,Madhya Pradesh,Chhindwara,0.1,0.1,1000.0,1000.0,667.0,706.0,791.0,0.0,0.2
9,1997,6,Madhya Pradesh,Chhindwara,0.2,0.2,1000.0,1000.0,1000.0,667.0,889.0,0.0,0.1
9,1998,6,Madhya Pradesh,Chhindwara,0.2,0.1,500.0,1000.0,1000.0,1000.0,1000.0,-0.5,0.2
9,1999,6,Madhya Pradesh,Chhindwara,0.1,0.1,1000.0,500.0,1000.0,1000.0,833.3333333333334,1.0,0.2
9,2000,6,Madhya Pradesh,Chhindwara,0.3,0.2,667.0,1000.0,500.0,1000.0,833.3333333333334,-0.33299999999999996,0.1
9,2001,6,Madhya Pradesh,Chhindwara,0.4,0.2,500.0,667.0,1000.0,500.0,722.3333333333334,-0.2503748125937032,0.3
9,2002,6,Madhya Pradesh,Chhindwara,0.1,0.1,1000.0,500.0,667.0,1000.0,722.3333333333334,1.0,0.4
9,2003,6,Madhya Pradesh,Chhindwara,0.1,0.1,1000.0,1000.0,500.0,667.0,722.3333333333334,0.0,0.1
9,2004,6,Madhya Pradesh,Chhindwara,0.11,0.09,818.0,1000.0,1000.0,500.0,833.3333333333334,-0.18200000000000005,0.1
9,2005,6,Madhya Pradesh,Chhindwara,0.08,0.05,625.0,818.0,1000.0,1000.0,939.3333333333334,-0.23594132029339854,0.11
9,2006,6,Madhya Pradesh,Chhindwara,0.11,0.09,818.0,625.0,818.0,1000.0,814.3333333333334,0.30879999999999996,0.08
9,2010,6,Madhya Pradesh,Chhindwara,0.11,0.11,964.0,818.0,625.0,818.0,753.6666666666666,0.1784841075794621,0.11
9,2011,6,Madhya Pradesh,Chhindwara,0.11,0.13,1218.0,964.0,818.0,625.0,802.3333333333334,0.2634854771784232,0.11
9,2014,6,Madhya Pradesh,Chhindwara,2.0,3.0,1500.0,1218.0,964.0,818.0,1000.0,0.23152709359605916,0.11
9,2018,6,Madhya Pradesh,Chhindwara,0.14,0.17,1169.0,1500.0,1218.0,964.0,1227.3333333333333,-0.22066666666666668,2.0
9,2019,6,Madhya Pradesh,Chhindwara,0.01,0.01,1143.0,1169.0,1500.0,1218.0,1295.6666666666667,-0.022241231822070162,0.14
10,1993,6,Madhya Pradesh,Narsinghpur,0.07,0.06,857.0,1111.0,818.0,1000.0,976.3333333333334,-0.22862286228622863,0.09
10,1995,6,Madhya Pradesh,Narsinghpur,0.2,0.2,1000.0,857.0,1111.0,818.0,928.6666666666666,0.16686114352392067,0.07
10,2000,6,Madhya Pradesh,Narsinghpur,0.1,0.1,1000.0,1000.0,857.0,1111.0,989.3333333333334,0.0,0.2
10,2004,6,Madhya Pradesh,Narsinghpur,0.02,0.03,1500.0,1000.0,1000.0,857.0,952.3333333333334,0.5,0.1
10,2005,6,Madhya Pradesh,Narsinghpur,0.01,0.02,2000.0,1500.0,1000.0,1000.0,1166.6666666666667,0.33333333333333326,0.02
10,2007,6,Madhya Pradesh,Narsinghpur,0.1,0.1,1000.0,2000.0,1500.0,1000.0,1500.0,-0.5,0.01
10,2011,6,Madhya Pradesh,Narsinghpur,0.02,0.04,1947.0,1000.0,2000.0,1500.0,1500.0,0.9470000000000001,0.1
10,2013,6,Madhya Pradesh,Narsinghpur,0.01,0.01,1000.0,1947.0,1000.0,2000.0,1649.0,-0.4863893168977915,0.02
10,2014,6,Madhya Pradesh,Narsinghpur,3.0,4.0,1333.0,1000.0,1947.0,1000.0,1315.6666666666667,0.33299999999999996,0.01
10,2017,6,Madhya Pradesh,Narsinghpur,1.0,2.54,2540.0,1333.0,1000.0,1947.0,1426.6666666666667,0.9054763690922731,3.0
10,2018,6,Madhya Pradesh,Narsinghpur,0.01,0.01,1429.0,2540.0,1333.0,1000.0,1624.3333333333333,-0.43740157480314956,1.0
13,1993,6,Madhya Pradesh,Sagar,0.01,0.01,1000.0,1000.0,500.0,667.0,722.3333333333334,0.0,0.01
13,2004,6,Madhya Pradesh,Sagar,0.03,0.02,667.0,1000.0,1000.0,500.0,833.3333333333334,-0.33299999999999996,0.01
13,2005,6,Madhya Pradesh,Sagar,0.04,0.04,1000.0,667.0,1000.0,1000.0,889.0,0.4992503748125936,0.03
13,2006,6,Madhya Pradesh,Sagar,0.02,0.02,1000.0,1000.0,667.0,1000.0,889.0,0.0,0.04
13,2009,6,Madhya Pradesh,Sagar,0.1,0.1,1000.0,1000.0,1000.0,667.0,889.0,0.0,0.02
13,2010,6,Madhya Pradesh,Sagar,0.02,0.02,1050.0,1000.0,1000.0,1000.0,1000.0,0.050000000000000044,0.1
13,2011,6,Madhya Pradesh,Sagar,0.06,0.07,1048.0,1050.0,1000.0,1000.0,1016.6666666666666,-0.0019047619047618536,0.02
13,2012,6,Madhya Pradesh,Sagar,0.02,0.07,3500.0,1048.0,1050.0,1000.0,1032.6666666666667,2.3396946564885495,0.06
13,2013,6,Madhya Pradesh,Sagar,0.01,0.01,1000.0,3500.0,1048.0,1050.0,1866.0,-0.7142857142857143,0.02
13,2018,6,Madhya Pradesh,Sagar,0.02,0.03,1737.0,1000.0,3500.0,1048.0,1849.3333333333333,0.7370000000000001,0.01
13,2019,6,Madhya Pradesh,Sagar,0.02,0.02,1267.0,1737.0,1000.0,3500.0,2079.0,-0.27058146229130686,0.02
14,2003,6,Madhya Pradesh,Damoh,0.2,0.2,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1
14,2004,6,Madhya Pradesh,Damoh,0.06,0.07,1167.0,1000.0,1000.0,1000.0,1000.0,0.16700000000000004,0.2
14,2005,6,Madhya Pradesh,Damoh,0.06,0.08,1333.0,1167.0,1000.0,1000.0,1055.6666666666667,0.14224507283633248,0.06
14,2006,6,Madhya Pradesh,Damoh,0.07,0.08,1143.0,1333.0,1167.0,1000.0,1166.6666666666667,-0.14253563390847712,0.06
14,2007,6,Madhya Pradesh,Damoh,0.1,0.1,1000.0,1143.0,1333.0,1167.0,1214.3333333333333,-0.12510936132983375,0.07
14,2010,6,Madhya Pradesh,Damoh,0.01,0.01,2000.0,1000.0,1143.0,1333.0,1158.6666666666667,1.0,0.1
14,2011,6,Madhya Pradesh,Damoh,1.4,2.69,1923.0,2000.0,1000.0,1143.0,1381.0,-0.03849999999999998,0.01
14,2012,6,Madhya Pradesh,Damoh,0.01,0.02,2000.0,1923.0,2000.0,1000.0,1641.0,0.04004160166406656,1.4
14,2014,6,Madhya Pradesh,Damoh,2.0,5.0,2500.0,2000.0,1923.0,2000.0,1974.3333333333333,0.25,0.01
16,1993,6,Madhya Pradesh,Chhatarpur,0.04,0.02,500.0,667.0,250.0,500.0,472.3333333333333,-0.2503748125937032,0.06
16,2004,6,Madhya Pradesh,Chhatarpur,0.04,0.02,500.0,500.0,667.0,250.0,472.3333333333333,0.0,0.04
16,2005,6,Madhya Pradesh,Chhatarpur,0.04,0.02,500.0,500.0,500.0,667.0,555.6666666666666,0.0,0.04
16,2006,6,Madhya Pradesh,Chhatarpur,0.24,0.12,500.0,500.0,500.0,500.0,500.0,0.0,0.04
16,2007,6,Madhya Pradesh,Chhatarpur,0.3,0.1,333.0,500.0,500.0,500.0,500.0,-0.33399999999999996,0.24
16,2008,6,Madhya Pradesh,Chhatarpur,0.2,0.1,500.0,333.0,500.0,500.0,444.3333333333333,0.5015015015015014,0.3
16,2009,6,Madhya Pradesh,Chhatarpur,0.2,0.1,500.0,500.0,333.0,500.0,444.3333333333333,0.0,0.2
16,2010,6,Madhya Pradesh,Chhatarpur,0.03,0.01,538.0,500.0,500.0,333.0,444.3333333333333,0.07600000000000007,0.2
16,2011,6,Madhya Pradesh,Chhatarpur,0.02,0.01,421.0,538.0,500.0,500.0,512.6666666666666,-0.21747211895910779,0.03
16,2013,6,Madhya Pradesh,Chhatarpur,0.07,0.05,714.0,421.0,538.0,500.0,486.3333333333333,0.6959619952494063,0.02
16,2014,6,Madhya Pradesh,Chhatarpur,2.0,3.0,1500.0,714.0,421.0,538.0,557.6666666666666,1.1008403361344539,0.07
16,2017,6,Madhya Pradesh,Chhatarpur,0.01,0.03,3000.0,1500.0,714.0,421.0,878.3333333333334,1.0,2.0
16,2018,6,Madhya Pradesh,Chhatarpur,0.01,0.01,571.0,3000.0,1500.0,714.0,1738.0,-0.8096666666666666,0.01
16,2019,6,Madhya Pradesh,Chhatarpur,0.01,0.01,571.0,571.0,3000.0,1500.0,1690.3333333333333,0.0,0.01
17,1993,6,Madhya Pradesh,Panna,0.04,0.03,750.0,1000.0,667.0,1000.0,889.0,-0.25,0.02
17,1995,6,Madhya Pradesh,Panna,0.1,0.1,1000.0,750.0,1000.0,667.0,805.6666666666666,0.33333333333333326,0.04
17,1997,6,Madhya Pradesh,Panna,0.1,0.1,1000.0,1000.0,750.0,1000.0,916.6666666666666,0.0,0.1
17,1998,6,Madhya Pradesh,Panna,0.1,0.1,1000.0,1000.0,1000.0,750.0,916.6666666666666,0.0,0.1
17,2002,6,Madhya Pradesh,Panna,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1
17,2004,6,Madhya Pradesh,Panna,0.04,0.03,750.0,1000.0,1000.0,1000.0,1000.0,-0.25,0.1
17,2005,6,Madhya Pradesh,Panna,0.04,0.04,1000.0,750.0,1000.0,1000.0,916.6666666666666,0.33333333333333326,0.04
17,2006,6,Madhya Pradesh,Panna,0.04,0.03,750.0,1000.0,750.0,1000.0,916.6666666666666,-0.25,0.04
17,2009,6,Madhya Pradesh,Panna,0.1,0.1,1000.0,750.0,1000.0,750.0,833.3333333333334,0.33333333333333326,0.04
17,2010,6,Madhya Pradesh,Panna,0.07,0.1,1471.0,1000.0,750.0,1000.0,916.6666666666666,0.4710000000000001,0.1
17,2011,6,Madhya Pradesh,Panna,0.08,0.09,1146.0,1471.0,1000.0,750.0,1073.6666666666667,-0.22093813732155,0.07
17,2013,6,Madhya Pradesh,Panna,0.01,0.02,2000.0,1146.0,1471.0,1000.0,1205.6666666666667,0.7452006980802792,0.08
17,2014,6,Madhya Pradesh,Panna,2.0,3.0,1500.0,2000.0,1146.0,1471.0,1539.0,-0.25,0.01
17,2019,6,Madhya Pradesh,Panna,0.01,0.01,1300.0,1500.0,2000.0,1146.0,1548.6666666666667,-0.1333333333333333,2.0
18,1993,6,Madhya Pradesh,Rewa,1.14,0.58,509.0,598.0,373.0,532.0,501.0,-0.1488294314381271,0.97
18,1994,6,Madhya Pradesh,Rewa,0.9,0.4,444.0,509.0,598.0,373.0,493.3333333333333,-0.12770137524557956,1.14
18,1995,6,Madhya Pradesh,Rewa,0.9,0.5,556.0,444.0,509.0,598.0,517.0,0.25225225225225234,0.9
18,1996,6,Madhya Pradesh,Rewa,0.6,0.3,500.0,556.0,444.0,509.0,503.0,-0.1007194244604317,0.9
18,1997,6,Madhya Pradesh,Rewa,0.7,0.3,429.0,500.0,556.0,444.0,500.0,-0.14200000000000002,0.6
18,1998,6,Madhya Pradesh,Rewa,0.7,0.5,714.0,429.0,500.0,556.0,495.0,0.6643356643356644,0.7
18,1999,6,Madhya Pradesh,Rewa,0.6,0.3,500.0,714.0,429.0,500.0,547.6666666666666,-0.2997198879551821,0.7
18,2000,6,Madhya Pradesh,Rewa,0.6,0.4,667.0,500.0,714.0,429.0,547.6666666666666,0.3340000000000001,0.6
18,2001,6,Madhya Pradesh,Rewa,0.5,0.2,400.0,667.0,500.0,714.0,627.0,-0.4002998500749625,0.6
18,2002,6,Madhya Pradesh,Rewa,0.6,0.2,333.0,400.0,667.0,500.0,522.3333333333334,-0.16749999999999998,0.5
18,2003,6,Madhya Pradesh,Rewa,0.7,0.4,571.0,333.0,400.0,667.0,466.6666666666667,0.7147147147147148,0.6
18,2004,6,Madhya Pradesh,Rewa,0.66,0.35,530.0,571.0,333.0,400.0,434.6666666666667,-0.07180385288966729,0.7
18,2005,6,Madhya Pradesh,Rewa,1.11,0.55,495.0,530.0,571.0,333.0,478.0,-0.06603773584905659,0.66
18,2006,6,Madhya Pradesh,Rewa,0.96,0.33,344.0,495.0,530.0,571.0,532.0,-0.305050505050505,1.11
18,2007,6,Madhya Pradesh,Rewa,1.3,0.6,462.0,344.0,495.0,530.0,456.3333333333333,0.34302325581395343,0.96
18,2008,6,Madhya Pradesh,Rewa,1.0,0.6,600.0,462.0,344.0,495.0,433.6666666666667,0.2987012987012987,1.3
18,2009,6,Madhya Pradesh,Rewa,0.8,0.3,375.0,600.0,462.0,344.0,468.6666666666667,-0.375,1.0
18,2010,6,Madhya Pradesh,Rewa,0.57,0.32,562.0,375.0,600.0,462.0,479.0,0.4986666666666666,0.8
18,2011,6,Madhya Pradesh,Rewa,0.47,0.25,522.0,562.0,375.0,600.0,512.3333333333334,-0.07117437722419928,0.57
18,2012,6,Madhya Pradesh,Rewa,0.12,0.05,417.0,522.0,562.0,375.0,486.3333333333333,-0.20114942528735635,0.47
18,2013,6,Madhya Pradesh,Rewa,0.29,0.12,414.0,417.0,522.0,562.0,500.3333333333333,-0.007194244604316502,0.12
18,2014,6,Madhya Pradesh,Rewa,2.0,3.0,1500.0,414.0,417.0,522.0,451.0,2.6231884057971016,0.29
18,2015,6,Madhya Pradesh,Rewa,2.0,2.0,1000.0,1500.0,414.0,417.0,777.0,-0.33333333333333337,2.0
18,2017,6,Madhya Pradesh,Rewa,8.0,13.24,1655.0,1000.0,1500.0,414.0,971.3333333333334,0.655,2.0
18,2018,6,Madhya Pradesh,Rewa,0.11,0.06,583.0,1655.0,1000.0,1500.0,1385.0,-0.6477341389728097,8.0
18,2019,6,Madhya Pradesh,Rewa,0.05,0.02,469.0,583.0,1655.0,1000.0,1079.3333333333333,-0.19554030874785588,0.11
19,2017,6,Madhya Pradesh,Sidhi,8.9,12.68,1425.0,444.0,559.0,500.0,501.0,2.2094594594594597,9.0
19,2019,6,Madhya Pradesh,Sidhi,0.03,0.01,346.0,1425.0,444.0,559.0,809.3333333333334,-0.7571929824561403,8.9
20,1993,6,Madhya Pradesh,Satna,0.11,0.06,545.0,640.0,429.0,667.0,578.6666666666666,-0.1484375,0.25
20,1994,6,Madhya Pradesh,Satna,0.1,0.1,1000.0,545.0,640.0,429.0,538.0,0.834862385321101,0.11
20,1995,6,Madhya Pradesh,Satna,0.1,0.1,1000.0,1000.0,545.0,640.0,728.3333333333334,0.0,0.1
20,1998,6,Madhya Pradesh,Satna,0.1,0.1,1000.0,1000.0,1000.0,545.0,848.3333333333334,0.0,0.1
20,2000,6,Madhya Pradesh,Satna,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1
20,2001,6,Madhya Pradesh,Satna,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1
20,2002,6,Madhya Pradesh,Satna,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1
20,2004,6,Madhya Pradesh,Satna,0.08,0.04,500.0,1000.0,1000.0,1000.0,1000.0,-0.5,0.1
20,2005,6,Madhya Pradesh,Satna,0.06,0.04,667.0,500.0,1000.0,1000.0,833.3333333333334,0.3340000000000001,0.08
20,2006,6,Madhya Pradesh,Satna,0.06,0.03,500.0,667.0,500.0,1000.0,722.3333333333334,-0.2503748125937032,0.06
20,2010,6,Madhya Pradesh,Satna,0.04,0.02,686.0,500.0,667.0,500.0,555.6666666666666,0.3720000000000001,0.06
20,2011,6,Madhya Pradesh,Satna,0.05,0.03,617.0,686.0,500.0,667.0,617.6666666666666,-0.1005830903790087,0.04
20,2013,6,Madhya Pradesh,Satna,0.04,0.03,750.0,617.0,686.0,500.0,601.0,0.21555915721231766,0.05
20,2014,6,Madhya Pradesh,Satna,2.0,3.0,1500.0,750.0,617.0,686.0,684.3333333333334,1.0,0.04
20,2017,6,Madhya Pradesh,Satna,0.4,0.54,1350.0,1500.0,750.0,617.0,955.6666666666666,-0.09999999999999998,2.0
20,2018,6,Madhya Pradesh,Satna,0.02,0.01,765.0,1350.0,1500.0,750.0,1200.0,-0.43333333333333335,0.4
20,2019,6,Madhya Pradesh,Satna,0.05,0.03,565.0,765.0,1350.0,1500.0,1205.0,-0.261437908496732,0.02
22,1993,6,Madhya Pradesh,Gwalior,1.47,1.81,1231.0,1729.0,1253.0,1206.0,1396.0,-0.2880277617119722,1.66
22,1994,6,Madhya Pradesh,Gwalior,1.3,1.9,1462.0,1231.0,1729.0,1253.0,1404.3333333333333,0.18765231519090175,1.47
22,1995,6,Madhya Pradesh,Gwalior,1.4,2.6,1857.0,1462.0,1231.0,1729.0,1474.0,0.2701778385772913,1.3
22,1996,6,Madhya Pradesh,Gwalior,1.7,2.5,1471.0,1857.0,1462.0,1231.0,1516.6666666666667,-0.20786214324178787,1.4
22,1997,6,Madhya Pradesh,Gwalior,1.8,3.0,1667.0,1471.0,1857.0,1462.0,1596.6666666666667,0.13324269204622707,1.7
22,1998,6,Madhya Pradesh,Gwalior,1.6,3.2,2000.0,1667.0,1471.0,1857.0,1665.0,0.1997600479904018,1.8
22,1999,6,Madhya Pradesh,Gwalior,1.4,2.8,2000.0,2000.0,1667.0,1471.0,1712.6666666666667,0.0,1.6
22,2000,6,Madhya Pradesh,Gwalior,2.3,5.0,2174.0,2000.0,2000.0,1667.0,1889.0,0.08699999999999997,1.4
22,2001,6,Madhya Pradesh,Gwalior,3.9,8.6,2205.0,2174.0,2000.0,2000.0,2058.0,0.014259429622815123,2.3
22,2002,6,Madhya Pradesh,Gwalior,5.6,3.0,536.0,2205.0,2174.0,2000.0,2126.3333333333335,-0.7569160997732426,3.9
22,2003,6,Madhya Pradesh,Gwalior,13.2,26.4,2000.0,536.0,2205.0,2174.0,1638.3333333333333,2.7313432835820897,5.6
22,2004,6,Madhya Pradesh,Gwalior,6.98,13.69,1961.0,2000.0,536.0,2205.0,1580.3333333333333,-0.019499999999999962,13.2
22,2005,6,Madhya Pradesh,Gwalior,5.78,13.56,2346.0,1961.0,2000.0,536.0,1499.0,0.1963284038755737,6.98
22,2006,6,Madhya Pradesh,Gwalior,5.92,13.18,2226.0,2346.0,1961.0,2000.0,2102.3333333333335,-0.051150895140664954,5.78
22,2007,6,Madhya Pradesh,Gwalior,9.7,11.5,1186.0,2226.0,2346.0,1961.0,2177.6666666666665,-0.4672057502246182,5.92
22,2008,6,Madhya Pradesh,Gwalior,9.7,21.2,2186.0,1186.0,2226.0,2346.0,1919.3333333333333,0.8431703204047218,9.7
22,2009,6,Madhya Pradesh,Gwalior,10.0,22.7,2270.0,2186.0,1186.0,2226.0,1866.0,0.038426349496797796,9.7
22,2010,6,Madhya Pradesh,Gwalior,10.09,25.91,2569.0,2270.0,2186.0,1186.0,1880.6666666666667,0.1317180616740088,10.0
22,2011,6,Madhya Pradesh,Gwalior,10.32,27.44,2659.0,2569.0,2270.0,2186.0,2341.6666666666665,0.03503308680420392,10.09
22,2012,6,Madhya Pradesh,Gwalior,9.09,22.65,2492.0,2659.0,2569.0,2270.0,2499.3333333333335,-0.06280556600225651,10.32
22,2013,6,Madhya Pradesh,Gwalior,7.05,13.65,1936.0,2492.0,2659.0,2569.0,2573.3333333333335,-0.2231139646869984,9.09
22,2014,6,Madhya Pradesh,Gwalior,8.0,14.0,1750.0,1936.0,2492.0,2659.0,2362.3333333333335,-0.09607438016528924,7.05
22,2015,6,Madhya Pradesh,Gwalior,9.0,18.0,2000.0,1750.0,1936.0,2492.0,2059.3333333333335,0.1428571428571428,8.0
22,2016,6,Madhya Pradesh,Gwalior,10.0,28.0,2800.0,2000.0,1750.0,1936.0,1895.3333333333333,0.3999999999999999,9.0
22,2017,6,Madhya Pradesh,Gwalior,11.9,19.02,1598.0,2800.0,2000.0,1750.0,2183.3333333333335,-0.42928571428571427,10.0
22,2018,6,Madhya Pradesh,Gwalior,18.78,45.29,2412.0,1598.0,2800.0,2000.0,2132.6666666666665,0.509386733416771,11.9
22,2019,6,Madhya Pradesh,Gwalior,17.1,33.71,1972.0,2412.0,1598.0,2800.0,2270.0,-0.18242122719734655,18.78
23,1993,6,Madhya Pradesh,Shivpuri,5.33,4.92,923.0,1100.0,753.0,928.0,927.0,-0.1609090909090909,5.79
23,1994,6,Madhya Pradesh,Shivpuri,4.9,4.4,898.0,923.0,1100.0,753.0,925.3333333333334,-0.02708559046587211,5.33
23,1995,6,Madhya Pradesh,Shivpuri,5.0,5.3,1060.0,898.0,923.0,1100.0,973.6666666666666,0.18040089086859679,4.9
23,1996,6,Madhya Pradesh,Shivpuri,4.7,4.7,1000.0,1060.0,898.0,923.0,960.3333333333334,-0.05660377358490565,5.0
23,1997,6,Madhya Pradesh,Shivpuri,4.4,4.5,1023.0,1000.0,1060.0,898.0,986.0,0.02299999999999991,4.7
23,1998,6,Madhya Pradesh,Shivpuri,4.4,5.8,1318.0,1023.0,1000.0,1060.0,1027.6666666666667,0.2883675464320625,4.4
23,1999,6,Madhya Pradesh,Shivpuri,4.0,4.1,1025.0,1318.0,1023.0,1000.0,1113.6666666666667,-0.22230652503793624,4.4
23,2000,6,Madhya Pradesh,Shivpuri,4.2,6.8,1619.0,1025.0,1318.0,1023.0,1122.0,0.5795121951219513,4.0
23,2001,6,Madhya Pradesh,Shivpuri,4.4,5.2,1182.0,1619.0,1025.0,1318.0,1320.6666666666667,-0.26991970352069183,4.2
23,2002,6,Madhya Pradesh,Shivpuri,7.7,2.3,299.0,1182.0,1619.0,1025.0,1275.3333333333333,-0.7470389170896785,4.4
23,2003,6,Madhya Pradesh,Shivpuri,15.4,21.9,1422.0,299.0,1182.0,1619.0,1033.3333333333333,3.7558528428093645,7.7
23,2004,6,Madhya Pradesh,Shivpuri,10.49,14.83,1414.0,1422.0,299.0,1182.0,967.6666666666666,-0.005625879043600568,15.4
23,2005,6,Madhya Pradesh,Shivpuri,8.76,13.68,1562.0,1414.0,1422.0,299.0,1045.0,0.10466760961810473,10.49
23,2006,6,Madhya Pradesh,Shivpuri,8.97,12.57,1401.0,1562.0,1414.0,1422.0,1466.0,-0.10307298335467352,8.76
23,2007,6,Madhya Pradesh,Shivpuri,11.4,9.8,860.0,1401.0,1562.0,1414.0,1459.0,-0.3861527480371163,8.97
23,2008,6,Madhya Pradesh,Shivpuri,10.1,15.8,1564.0,860.0,1401.0,1562.0,1274.3333333333333,0.8186046511627907,11.4
23,2009,6,Madhya Pradesh,Shivpuri,11.5,17.5,1522.0,1564.0,860.0,1401.0,1275.0,-0.026854219948849067,10.1
23,2010,6,Madhya Pradesh,Shivpuri,11.11,19.64,1767.0,1522.0,1564.0,860.0,1315.3333333333333,0.16097240473061758,11.5
23,2011,6,Madhya Pradesh,Shivpuri,10.3,17.2,1670.0,1767.0,1522.0,1564.0,1617.6666666666667,-0.05489530277306165,11.11
23,2012,6,Madhya Pradesh,Shivpuri,9.75,15.45,1585.0,1670.0,1767.0,1522.0,1653.0,-0.050898203592814384,10.3
23,2013,6,Madhya Pradesh,Shivpuri,5.34,7.24,1356.0,1585.0,1670.0,1767.0,1674.0,-0.14447949526813875,9.75
23,2014,6,Madhya Pradesh,Shivpuri,9.0,12.0,1333.0,1356.0,1585.0,1670.0,1537.0,-0.016961651917404175,5.34
23,2015,6,Madhya Pradesh,Shivpuri,5.0,7.0,1400.0,1333.0,1356.0,1585.0,1424.6666666666667,0.050262565641410406,9.0
23,2016,6,Madhya Pradesh,Shivpuri,8.0,21.0,2625.0,1400.0,1333.0,1356.0,1363.0,0.875,5.0
23,2017,6,Madhya Pradesh,Shivpuri,8.7,12.76,1467.0,2625.0,1400.0,1333.0,1786.0,-0.44114285714285717,8.0
23,2018,6,Madhya Pradesh,Shivpuri,8.91,15.05,1688.0,1467.0,2625.0,1400.0,1830.6666666666667,0.15064758009543278,8.7
23,2019,6,Madhya Pradesh,Shivpuri,5.76,8.8,1529.0,1688.0,1467.0,2625.0,1926.6666666666667,-0.09419431279620849,8.91
24,1993,6,Madhya Pradesh,Guna,0.15,0.15,1000.0,1333.0,714.0,903.0,983.3333333333334,-0.24981245311327827,0.09
24,1994,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1000.0,1333.0,714.0,1015.6666666666666,-0.5,0.15
