"Dist Code","Year","State Code","State Name","Dist Name","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)"
"1","1990","14","Chhattisgarh","Durg","0.5","0.4","800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1991","14","Chhattisgarh","Durg","2.3","1.8","783.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1992","14","Chhattisgarh","Durg","1.0","0.9","900.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1993","14","Chhattisgarh","Durg","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1994","14","Chhattisgarh","Durg","0.3","0.2","667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1995","14","Chhattisgarh","Durg","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1996","14","Chhattisgarh","Durg","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","1997","14","Chhattisgarh","Durg","0.25","0.1","400.0","0.02","0.0","0.0","0.0","0.0","0.0","0.04","-1.0","-1.0"
"1","1998","14","Chhattisgarh","Durg","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"1","1999","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","0.01","250.0"
"1","2000","14","Chhattisgarh","Durg","0.22","0.12","545.0","0.0","0.0","0.0","0.02","0.01","500.0","0.04","0.01","250.0"
"1","2001","14","Chhattisgarh","Durg","0.11","0.1","909.0","0.0","0.0","0.0","0.01","0.0","0.0","0.02","0.0","0.0"
"1","2002","14","Chhattisgarh","Durg","0.1","0.11","1100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0"
"1","2003","14","Chhattisgarh","Durg","0.03","0.03","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0"
"1","2004","14","Chhattisgarh","Durg","0.02","0.02","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0"
"1","2005","14","Chhattisgarh","Durg","0.04","0.02","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0"
"1","2006","14","Chhattisgarh","Durg","0.07","0.05","714.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.01","333.0"
"1","2007","14","Chhattisgarh","Durg","0.04","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0"
"1","2008","14","Chhattisgarh","Durg","0.05","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0"
"1","2009","14","Chhattisgarh","Durg","0.03","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0"
"1","2010","14","Chhattisgarh","Durg","0.1","0.1","1000.0","0.05","0.0","0.0","0.33","0.49","1485.0","-1.0","-1.0","-1.0"
"1","2011","14","Chhattisgarh","Durg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","2012","14","Chhattisgarh","Durg","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","2013","14","Chhattisgarh","Durg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","2014","14","Chhattisgarh","Durg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","2015","14","Chhattisgarh","Durg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","2016","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1","2017","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.02","0.01","333.0","-1.0","-1.0","-1.0"
"1","2018","14","Chhattisgarh","Durg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","2019","14","Chhattisgarh","Durg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","0.0","0.0","0.0"
"2","1990","14","Chhattisgarh","Bastar","5.6","5.5","982.0","2.5","2.3","920.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1991","14","Chhattisgarh","Bastar","5.4","5.6","1037.0","2.3","1.8","783.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1992","14","Chhattisgarh","Bastar","5.3","5.3","1000.0","2.2","3.0","1364.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1993","14","Chhattisgarh","Bastar","5.5","6.0","1091.0","0.0","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1994","14","Chhattisgarh","Bastar","5.3","4.6","868.0","2.1","1.6","762.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1995","14","Chhattisgarh","Bastar","5.0","5.4","1080.0","2.0","2.3","1150.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1996","14","Chhattisgarh","Bastar","6.1","6.4","1049.0","5.8","5.5","948.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","1997","14","Chhattisgarh","Bastar","4.62","5.3","1147.0","1.81","0.0","0.0","0.0","0.0","0.0","7.93","-1.0","-1.0"
"2","1998","14","Chhattisgarh","Bastar","5.5","5.9","1073.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"2","1999","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5.72","1.76","308.0"
"2","2000","14","Chhattisgarh","Bastar","0.82","0.77","939.0","0.0","0.0","0.0","0.0","0.0","0.0","5.56","1.27","228.0"
"2","2001","14","Chhattisgarh","Bastar","0.77","0.86","1117.0","0.0","0.0","0.0","0.0","0.0","0.0","5.41","1.66","307.0"
"2","2002","14","Chhattisgarh","Bastar","0.82","0.82","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","5.39","1.14","212.0"
"2","2003","14","Chhattisgarh","Bastar","0.73","0.89","1219.0","0.0","0.0","0.0","0.0","0.0","0.0","5.53","1.64","297.0"
"2","2004","14","Chhattisgarh","Bastar","0.77","0.67","870.0","0.0","0.0","0.0","0.0","0.0","0.0","5.12","1.45","283.0"
"2","2005","14","Chhattisgarh","Bastar","0.77","0.67","870.0","0.0","0.0","0.0","0.0","0.0","0.0","5.12","1.45","283.0"
"2","2006","14","Chhattisgarh","Bastar","0.73","0.74","1014.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.26","252.0"
"2","2007","14","Chhattisgarh","Bastar","0.65","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","4.72","1.36","288.0"
"2","2008","14","Chhattisgarh","Bastar","0.65","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","4.56","1.28","281.0"
"2","2009","14","Chhattisgarh","Bastar","0.58","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","4.62","1.23","266.0"
"2","2010","14","Chhattisgarh","Bastar","0.6","1.0","1667.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"2","2011","14","Chhattisgarh","Bastar","0.36","0.36","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.99","0.55","276.0"
"2","2012","14","Chhattisgarh","Bastar","0.29","0.26","897.0","0.0","0.0","0.0","0.0","0.0","0.0","1.95","0.58","297.0"
"2","2013","14","Chhattisgarh","Bastar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.84","0.46","250.0"
"2","2014","14","Chhattisgarh","Bastar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.67","0.48","287.0"
"2","2015","14","Chhattisgarh","Bastar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.68","0.26","155.0"
"2","2016","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","1.59","0.32","202.0"
"2","2017","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","1.54","0.34","222.0"
"2","2018","14","Chhattisgarh","Bastar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.37","0.28","206.0"
"2","2019","14","Chhattisgarh","Bastar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.01","0.2","196.0"
"3","1990","14","Chhattisgarh","Raipur","0.6","0.5","833.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","1991","14","Chhattisgarh","Raipur","0.5","0.4","800.0","0.0","0.0","0.0","0.02","0.02","1000.0","0.0","0.0","0.0"
"3","1992","14","Chhattisgarh","Raipur","0.5","0.4","800.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"3","1993","14","Chhattisgarh","Raipur","0.5","0.5","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","1994","14","Chhattisgarh","Raipur","0.4","0.3","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","1995","14","Chhattisgarh","Raipur","0.4","0.3","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","1996","14","Chhattisgarh","Raipur","0.3","0.2","667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","1997","14","Chhattisgarh","Raipur","0.36","0.3","833.0","0.0","0.0","0.0","0.0","0.0","0.0","1.11","-1.0","-1.0"
"3","1998","14","Chhattisgarh","Raipur","0.4","0.3","750.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"3","1999","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.8","0.2","250.0"
"3","2000","14","Chhattisgarh","Raipur","0.2","0.12","600.0","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.2","244.0"
"3","2001","14","Chhattisgarh","Raipur","0.14","0.11","786.0","0.0","0.0","0.0","0.0","0.0","0.0","0.85","0.23","271.0"
"3","2002","14","Chhattisgarh","Raipur","0.18","0.19","1056.0","0.0","0.0","0.0","0.0","0.0","0.0","0.83","0.22","265.0"
"3","2003","14","Chhattisgarh","Raipur","0.16","0.14","875.0","0.0","0.0","0.0","0.0","0.0","0.0","0.83","0.23","277.0"
"3","2004","14","Chhattisgarh","Raipur","0.15","0.1","667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.23","284.0"
"3","2005","14","Chhattisgarh","Raipur","0.15","0.1","667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.23","284.0"
"3","2006","14","Chhattisgarh","Raipur","0.14","0.11","786.0","0.0","0.0","0.0","0.0","0.0","0.0","0.68","0.18","265.0"
"3","2007","14","Chhattisgarh","Raipur","0.14","0.13","929.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.65","0.18","277.0"
"3","2008","14","Chhattisgarh","Raipur","0.11","0.15","1364.0","0.0","0.0","0.0","0.0","0.0","0.0","0.66","0.22","333.0"
"3","2009","14","Chhattisgarh","Raipur","0.14","0.19","1357.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.0"
"3","2010","14","Chhattisgarh","Raipur","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"3","2011","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2012","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2013","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2014","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2015","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2016","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2017","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2018","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2019","14","Chhattisgarh","Raipur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1990","14","Chhattisgarh","Bilaspur","1.2","0.9","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1991","14","Chhattisgarh","Bilaspur","1.1","0.9","818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1992","14","Chhattisgarh","Bilaspur","1.1","0.9","818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1993","14","Chhattisgarh","Bilaspur","1.2","1.0","833.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1994","14","Chhattisgarh","Bilaspur","1.0","0.7","700.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1995","14","Chhattisgarh","Bilaspur","1.1","0.9","818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1996","14","Chhattisgarh","Bilaspur","1.0","0.9","900.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1997","14","Chhattisgarh","Bilaspur","1.2","0.5","417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1998","14","Chhattisgarh","Bilaspur","0.6","0.6","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","1999","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0"
"4","2000","14","Chhattisgarh","Bilaspur","0.57","0.41","719.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2001","14","Chhattisgarh","Bilaspur","0.56","0.55","982.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2002","14","Chhattisgarh","Bilaspur","0.47","0.43","915.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2003","14","Chhattisgarh","Bilaspur","0.44","0.41","932.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2004","14","Chhattisgarh","Bilaspur","0.41","0.26","634.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2005","14","Chhattisgarh","Bilaspur","0.42","0.26","619.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2006","14","Chhattisgarh","Bilaspur","0.42","0.34","810.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2007","14","Chhattisgarh","Bilaspur","0.52","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2008","14","Chhattisgarh","Bilaspur","0.36","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2009","14","Chhattisgarh","Bilaspur","0.35","-1.0","-1.0","0.0","-1.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0"
"4","2010","14","Chhattisgarh","Bilaspur","0.4","0.5","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"4","2011","14","Chhattisgarh","Bilaspur","0.36","0.23","639.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"4","2012","14","Chhattisgarh","Bilaspur","0.36","0.25","694.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"4","2013","14","Chhattisgarh","Bilaspur","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"4","2014","14","Chhattisgarh","Bilaspur","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0"
"4","2015","14","Chhattisgarh","Bilaspur","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0"
"4","2016","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.02","0.01","400.0","-1.0","-1.0","-1.0"
"4","2017","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.02","0.01","438.0","-1.0","-1.0","-1.0"
"4","2018","14","Chhattisgarh","Bilaspur","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","417.0","0.0","0.0","0.0"
"4","2019","14","Chhattisgarh","Bilaspur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","1990","14","Chhattisgarh","Raigarh","0.3","0.3","1000.0","0.0","0.0","0.0","0.07","0.04","571.0","0.0","0.0","0.0"
"5","1991","14","Chhattisgarh","Raigarh","0.2","0.2","1000.0","0.0","0.0","0.0","0.04","0.02","500.0","0.0","0.0","0.0"
"5","1992","14","Chhattisgarh","Raigarh","0.2","0.3","1500.0","0.0","0.0","0.0","0.05","0.03","600.0","0.0","0.0","0.0"
"5","1993","14","Chhattisgarh","Raigarh","0.2","0.2","1000.0","0.0","0.0","0.0","0.06","0.03","500.0","0.0","0.0","0.0"
"5","1994","14","Chhattisgarh","Raigarh","0.2","0.1","500.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0"
"5","1995","14","Chhattisgarh","Raigarh","0.2","0.2","1000.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0"
"5","1996","14","Chhattisgarh","Raigarh","0.2","0.2","1000.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0"
"5","1997","14","Chhattisgarh","Raigarh","0.16","0.2","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.89","-1.0","-1.0"
"5","1998","14","Chhattisgarh","Raigarh","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"5","1999","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.01","500.0"
"5","2000","14","Chhattisgarh","Raigarh","0.02","0.02","1000.0","0.0","0.0","0.0","0.02","0.01","500.0","0.05","0.01","200.0"
"5","2001","14","Chhattisgarh","Raigarh","0.02","0.02","1000.0","0.0","0.0","0.0","0.03","0.01","333.0","0.05","0.01","200.0"
"5","2002","14","Chhattisgarh","Raigarh","0.04","0.04","1000.0","0.0","0.0","0.0","0.03","0.01","333.0","0.0","0.0","0.0"
"5","2003","14","Chhattisgarh","Raigarh","0.03","0.03","1000.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0"
"5","2004","14","Chhattisgarh","Raigarh","0.04","0.02","500.0","0.0","0.0","0.0","0.03","0.01","333.0","0.0","0.0","0.0"
"5","2005","14","Chhattisgarh","Raigarh","0.04","0.02","500.0","0.0","0.0","0.0","0.03","0.01","333.0","0.0","0.0","0.0"
"5","2006","14","Chhattisgarh","Raigarh","0.01","0.01","1000.0","0.0","0.0","0.0","0.05","0.02","400.0","0.0","0.0","0.0"
"5","2007","14","Chhattisgarh","Raigarh","0.01","-1.0","-1.0","0.0","-1.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0"
"5","2008","14","Chhattisgarh","Raigarh","0.01","-1.0","-1.0","0.0","-1.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0"
"5","2009","14","Chhattisgarh","Raigarh","0.04","-1.0","-1.0","0.0","-1.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0"
"5","2010","14","Chhattisgarh","Raigarh","0.0","0.1","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"5","2011","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.01","333.0","0.0","0.0","0.0"
"5","2012","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.13","394.0","0.0","0.0","0.0"
"5","2013","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"5","2014","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"5","2015","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"5","2016","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.01","0.0","500.0","-1.0","-1.0","-1.0"
"5","2017","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.01","0.0","429.0","-1.0","-1.0","-1.0"
"5","2018","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","333.0","0.0","0.0","0.0"
"5","2019","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","0.0","0.0","0.0"
"6","1990","14","Chhattisgarh","Surguja","3.4","3.2","941.0","0.0","0.0","0.0","0.04","0.02","500.0","0.0","0.0","0.0"
"6","1991","14","Chhattisgarh","Surguja","3.3","2.9","879.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0"
"6","1992","14","Chhattisgarh","Surguja","3.1","2.2","710.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","1993","14","Chhattisgarh","Surguja","3.2","3.0","938.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","1994","14","Chhattisgarh","Surguja","3.3","2.4","727.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","1995","14","Chhattisgarh","Surguja","3.4","3.0","882.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","1996","14","Chhattisgarh","Surguja","3.3","2.7","818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","1997","14","Chhattisgarh","Surguja","3.14","2.9","924.0","0.0","0.0","0.0","0.0","0.0","0.0","1.19","-1.0","-1.0"
"6","1998","14","Chhattisgarh","Surguja","2.0","2.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","1999","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.92","0.23","250.0"
"6","2000","14","Chhattisgarh","Surguja","1.72","1.36","791.0","0.0","0.0","0.0","0.0","0.0","0.0","0.92","0.22","239.0"
"6","2001","14","Chhattisgarh","Surguja","1.63","1.56","957.0","0.0","0.0","0.0","0.0","0.0","0.0","0.91","0.23","253.0"
"6","2002","14","Chhattisgarh","Surguja","1.64","0.86","524.0","0.0","0.0","0.0","0.0","0.0","0.0","0.73","0.14","192.0"
"6","2003","14","Chhattisgarh","Surguja","1.65","1.55","939.0","0.0","0.0","0.0","0.0","0.0","0.0","0.72","0.17","236.0"
"6","2004","14","Chhattisgarh","Surguja","1.59","1.08","679.0","0.0","0.0","0.0","0.0","0.0","0.0","0.66","0.13","197.0"
"6","2005","14","Chhattisgarh","Surguja","1.59","1.08","679.0","0.0","0.0","0.0","0.0","0.0","0.0","0.66","0.13","197.0"
"6","2006","14","Chhattisgarh","Surguja","1.57","1.33","847.0","0.0","0.0","0.0","0.0","0.0","0.0","0.55","0.12","218.0"
"6","2007","14","Chhattisgarh","Surguja","1.49","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.49","0.09","184.0"
"6","2008","14","Chhattisgarh","Surguja","1.38","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.47","0.1","213.0"
"6","2009","14","Chhattisgarh","Surguja","1.33","-1.0","-1.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.5","0.13","260.0"
"6","2010","14","Chhattisgarh","Surguja","1.3","1.8","1385.0","2.55","1.3","510.0","0.0","-1.0","0.0","-1.0","-1.0","-1.0"
"6","2011","14","Chhattisgarh","Surguja","0.16","0.11","688.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0"
"6","2012","14","Chhattisgarh","Surguja","0.15","0.1","667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0"
"6","2013","14","Chhattisgarh","Surguja","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0"
"6","2014","14","Chhattisgarh","Surguja","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","2015","14","Chhattisgarh","Surguja","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","2016","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","250.0"
"6","2017","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","250.0"
"6","2018","14","Chhattisgarh","Surguja","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","0.0","0.0","0.0"
"6","2019","14","Chhattisgarh","Surguja","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","1990","6","Madhya Pradesh","Jabalpur","12.8","11.4","891.0","0.0","0.0","0.0","0.04","0.04","1000.0","0.0","0.0","0.0"
"7","1991","6","Madhya Pradesh","Jabalpur","12.5","7.7","616.0","0.0","0.0","0.0","0.03","0.02","667.0","0.0","0.0","0.0"
"7","1992","6","Madhya Pradesh","Jabalpur","11.7","9.5","812.0","0.0","0.0","0.0","0.05","0.04","800.0","0.0","0.0","0.0"
"7","1993","6","Madhya Pradesh","Jabalpur","11.1","10.1","910.0","0.0","0.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0"
"7","1994","6","Madhya Pradesh","Jabalpur","7.8","5.0","641.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0"
"7","1995","6","Madhya Pradesh","Jabalpur","8.3","6.4","771.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","1996","6","Madhya Pradesh","Jabalpur","9.1","6.7","736.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
